Source,SourceLong,Target,Dramatist,Play_Title,Play_Title_Short,Act,Scene,Line_Number,Speaker,Location,Line,Physical_Location,Location_Score,In_London_Or_London,Mentioned_as_Location,Purpose,Location1,Location_General,Location_Specific,Details
Ben Jonson.Devil,Ben Jonson.Devil.2.1.72,4017,Ben Jonson,The Devil is an Ass,Devil,2,1,72,Merecraft,Spain,"Of Spain, sir, I can fetch nine thousand for't -",TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.99,4005,Ben Jonson,The Devil is an Ass,Devil,2,1,99,Merecraft,France,"Yes, as true a wine as th'wines of France",TRUE,(4) Europe,FALSE,FALSE,Descriptor,France,,France,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.100,4010,Ben Jonson,The Devil is an Ass,Devil,2,1,100,Merecraft,Italy,"Or Spain, oor Italy. Loko of what grape",TRUE,(4) Europe,FALSE,TRUE,Location,Italy,,Italy,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.100,4017,Ben Jonson,The Devil is an Ass,Devil,2,1,100,Merecraft,Spain,"Or Spain, oor Italy. Loko of what grape",TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.105,4019,Ben Jonson,The Devil is an Ass,Devil,2,1,105,Merecraft,United Kingdom,"Of wine throughout the  kingdom, half in half.",TRUE,(4) Europe,FALSE,TRUE,Location,United Kingdom,,United Kingdom,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.117,4004,Ben Jonson,The Devil is an Ass,Devil,2,1,117,Merecraft,England,"That England bears no dukes. Keep you the land, sir;",TRUE,(4) Europe,FALSE,TRUE,Location,England,,England,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.125,4010,Ben Jonson,The Devil is an Ass,Devil,2,1,125,Merecraft,Italy,"In Italy, from the church. Now you, perhaps",TRUE,(4) Europe,FALSE,TRUE,Location,Italy,,Italy,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.126,4004,Ben Jonson,The Devil is an Ass,Devil,2,1,126,Merecraft,England,Fancy the smoke of England rather? But - ,TRUE,(4) Europe,FALSE,TRUE,Location,England,,England,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.144,2125,Ben Jonson,The Devil is an Ass,Devil,2,1,144,Merecraft,The Bermudas,I'the Bermudas?,TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,The Bermudas,Cleared in 1829 to create Trafalgar Square.
Ben Jonson.Devil,Ben Jonson.Devil.2.1.162,4005,Ben Jonson,The Devil is an Ass,Devil,2,1,162,Fitzdottrel,France,"No lace-woman, nor bawd that brings French masks",TRUE,(4) Europe,FALSE,FALSE,Nationality,France,,France,
Ben Jonson.Devil,Ben Jonson.Devil.2.1.165,3002,Ben Jonson,The Devil is an Ass,Devil,2,1,165,Fitzdottrel,Country Spaces,"Like country wives, with cream and marrow-puddings.",TRUE,"(3) England, outside London",FALSE,FALSE,Nationality,England,Country spaces,Country Spaces,
Ben Jonson.Devil,Ben Jonson.Devil.2.2.6,4017,Ben Jonson,The Devil is an Ass,Devil,2,2,6,Pug,Spain,Fresh oranges into Spain. I find it now,TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.2.2.9,6006,Ben Jonson,The Devil is an Ass,Devil,2,2,9,Pug,Hell,And art they're owners of? Hell ne'er own me,FALSE,(6) Not on Earth,FALSE,TRUE,Location,Hell,,Hell,
Ben Jonson.Devil,Ben Jonson.Devil.2.2.53,1249,Ben Jonson,The Devil is an Ass,Devil,2,2,53,Mrs Fitzdottrel,Inns of Court,At the gentleman's chamber-window in Lincoln's Inn there,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Inns of Court,
Ben Jonson.Devil,Ben Jonson.Devil.2.3.35,6005,Ben Jonson,The Devil is an Ass,Devil,2,3,35,Fitzdottrel,Heaven,"No less, by heaven. Six mares to your coach, wife!",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
Ben Jonson.Devil,Ben Jonson.Devil.2.3.49,3112,Ben Jonson,The Devil is an Ass,Devil,2,3,49,Fitzdottrel,Crowland,"Will spout you watere, ten miles off! All Crowland",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Lincolnshire,Crowland,
Ben Jonson.Devil,Ben Jonson.Devil.2.3.50,3205,Ben Jonson,The Devil is an Ass,Devil,2,3,50,Fitzdottrel,East Anglian Fens,"Is ours, wife; and the fens, from us in Norfolk",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,East Anglia,East Anglian Fens,
Ben Jonson.Devil,Ben Jonson.Devil.2.3.50,3011,Ben Jonson,The Devil is an Ass,Devil,2,3,50,Fitzdottrel,Norfolk,"Is ours, wife; and the fens, from us in Norfolk",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Norfolk,Norfolk,
Ben Jonson.Devil,Ben Jonson.Devil.2.3.51,3009,Ben Jonson,The Devil is an Ass,Devil,2,3,51,Fitzdottrel,Lincolnshire,To the utmost bound of Lincolnshire! We have viewed it,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Lincolnshire,Lincolnshire,
Ben Jonson.Devil,Ben Jonson.Devil.2.3.53,4019,Ben Jonson,The Devil is an Ass,Devil,2,3,53,Fitzdottrel,United Kingdom,"The richest tract of land, love, I'the kingdom!",TRUE,(4) Europe,FALSE,TRUE,Location,United Kingdom,,United Kingdom,
Ben Jonson.Devil,Ben Jonson.Devil.2.3.60,4005,Ben Jonson,The Devil is an Ass,Devil,2,3,60,Fitzdottrel,France,"Or'n France, or Italy.",TRUE,(4) Europe,FALSE,TRUE,Location,France,,France,
Ben Jonson.Devil,Ben Jonson.Devil.2.3.60,4010,Ben Jonson,The Devil is an Ass,Devil,2,3,60,Fitzdottrel,Italy,"Or'n France, or Italy.",TRUE,(4) Europe,FALSE,TRUE,Location,Italy,,Italy,
Ben Jonson.Devil,Ben Jonson.Devil.2.4.5,3116,Ben Jonson,The Devil is an Ass,Devil,2,4,5,Merecraft,Gloucester,Gloucester.,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Gloucester,Gloucester,
Ben Jonson.Devil,Ben Jonson.Devil.2.4.8,3226,Ben Jonson,The Devil is an Ass,Devil,2,4,8,Fitzdottrel,Woodstock,"I know not that, sir. But Thomas of Woodstock",TRUE,"(3) England, outside London",FALSE,FALSE,Descriptor,England,Gloucester,Woodstock,
Ben Jonson.Devil,Ben Jonson.Devil.2.4.10,3107,Ben Jonson,The Devil is an Ass,Devil,2,4,10,Fitzdottrel,Bury St Edmunds,"At Calais, as Duke Humphrey was at Bury;",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Suffolk,Bury St Edmunds,
Ben Jonson.Devil,Ben Jonson.Devil.2.4.10,4106,Ben Jonson,The Devil is an Ass,Devil,2,4,10,Fitzdottrel,Calais,"At Calais, as Duke Humphrey was at Bury;",TRUE,(4) Europe,FALSE,TRUE,Location,France,Calais,Calais,
Ben Jonson.Devil,Ben Jonson.Devil.2.4.20,3205,Ben Jonson,The Devil is an Ass,Devil,2,4,20,Merecraft,East Anglian Fens,"Your title thence, sir: Duke of the Drowned-lands",TRUE,"(3) England, outside London",FALSE,FALSE,Descriptor,England,East Anglia,East Anglian Fens,"There are two more mentions of this, 'Drowned-land' at 21 and at 22, but I am only including one, as they are more akin to 'Duke of Gloucester' which I would not record more than once, as it is a title and not a place."
Ben Jonson.Devil,Ben Jonson.Devil.2.4.26,5015,Ben Jonson,The Devil is an Ass,Devil,2,4,26,Engine,Greenland,"It goes like Greenland, sir, if you mark it.",TRUE,"(5) World, outside Europe",FALSE,TRUE,Location,Greenland,,Greenland,
Ben Jonson.Devil,Ben Jonson.Devil.2.4.27,3205,Ben Jonson,The Devil is an Ass,Devil,2,4,27,Fitzdottrel,East Anglian Fens,Drowned-lands will live in Drowned-land!,TRUE,"(3) England, outside London",FALSE,FALSE,Nationality,England,East Anglia,East Anglian Fens,
Ben Jonson.Devil,Ben Jonson.Devil.2.4.27,3205,Ben Jonson,The Devil is an Ass,Devil,2,4,27,Fitzdottrel,East Anglian Fens,Drowned-lands will live in Drowned-land!,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,East Anglia,East Anglian Fens,This refers specifically to 'Drowned-land' rather than the title 'Downed-lands'
Ben Jonson.Devil,Ben Jonson.Devil.2.7.31,3205,Ben Jonson,The Devil is an Ass,Devil,2,7,31,Fitzdottrel,East Anglian Fens,Drowned I'my care - more than the land I swear,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,East Anglia,East Anglian Fens,
Ben Jonson.Devil,Ben Jonson.Devil.2.8.24,4017,Ben Jonson,The Devil is an Ass,Devil,2,8,24,Engine,Spain,"O'the Spanish gown, at home?",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.2.8.26,2115,Ben Jonson,The Devil is an Ass,Devil,2,8,26,Merecraft,London,A certain lady here about the town,TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,
Ben Jonson.Devil,Ben Jonson.Devil.2.8.27,4004,Ben Jonson,The Devil is an Ass,Devil,2,8,27,Merecraft,England,"An English widow, who hath lately travelled",TRUE,(4) Europe,FALSE,FALSE,Nationality,England,,England,
Ben Jonson.Devil,Ben Jonson.Devil.2.8.28,4017,Ben Jonson,The Devil is an Ass,Devil,2,8,28,Merecraft,Spain,"But she's called the Spaniard, 'cause she came",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.2.8.29,4017,Ben Jonson,The Devil is an Ass,Devil,2,8,29,Merecraft,Spain,"Latest from thence, and keeps the Spanish habit",TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.2.8.29,4017,Ben Jonson,The Devil is an Ass,Devil,2,8,29,Merecraft,Spain,"Latest from thence, and keeps the Spanish habit",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.2.8.94,1230,Ben Jonson,The Devil is an Ass,Devil,2,8,94,Trains,Fitzdottrel's house,I think he has dogged me to the house too.,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Fitzdottrel's house,"Unlike some other houses in other plays, because Fitzdottrel's is given a specific location (like Lovewit's) it is marked as a physical location."
Ben Jonson.Devil,Ben Jonson.Devil.3.1.7,3201,Ben Jonson,The Devil is an Ass,Devil,3,1,7,Gilthead,Cambridge University,Of having stayed you at Oxford or Cambridge,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Cambridge,Cambridge University,
Ben Jonson.Devil,Ben Jonson.Devil.3.1.7,3217,Ben Jonson,The Devil is an Ass,Devil,3,1,7,Gilthead,Oxford University,Of having stayed you at Oxford or Cambridge,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Oxford,Oxford University,
Ben Jonson.Devil,Ben Jonson.Devil.3.1.8,4005,Ben Jonson,The Devil is an Ass,Devil,3,1,8,Gilthead,France,Or sending you to the Inns of Court or France.,TRUE,(4) Europe,FALSE,TRUE,Location,France,,France,
Ben Jonson.Devil,Ben Jonson.Devil.3.1.8,1249,Ben Jonson,The Devil is an Ass,Devil,3,1,8,Gilthead,Inns of Court,Or sending you to the Inns of Court or France.,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Inns of Court,
Ben Jonson.Devil,Ben Jonson.Devil.3.2.25,2115,Ben Jonson,The Devil is an Ass,Devil,3,2,25,Merecraft,London,I'the city?,TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,
Ben Jonson.Devil,Ben Jonson.Devil.3.2.29,3002,Ben Jonson,The Devil is an Ass,Devil,3,2,29,Gilthead,Country Spaces,"And plant him i'the country, there to use",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Country spaces,Country Spaces,
Ben Jonson.Devil,Ben Jonson.Devil.3.2.33,1202,Ben Jonson,The Devil is an Ass,Devil,3,2,33,Merecraft,Artillery Company,"Buy him a captain's place, for shame; and let him",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Artillery Company,
Ben Jonson.Devil,Ben Jonson.Devil.3.2.35,1221,Ben Jonson,The Devil is an Ass,Devil,3,2,35,Merecraft,Cornhill Street,"And scarfs march through Cheapside, or along Cornhill",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Cornhill Street,
Ben Jonson.Devil,Ben Jonson.Devil.3.2.35,2106,Ben Jonson,The Devil is an Ass,Devil,3,2,35,Merecraft,Cheapside,"And scarfs march through Cheapside, or along Cornhill",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Cheapside,
Ben Jonson.Devil,Ben Jonson.Devil.3.2.41,1215,Ben Jonson,The Devil is an Ass,Devil,3,2,41,Merecraft,Bunhill Fields,And show her Finsbury battles.,TRUE,(1) Specific London Location,TRUE,FALSE,Descriptor,England,Finsbury,Bunhill Fields,
Ben Jonson.Devil,Ben Jonson.Devil.3.2.46,2115,Ben Jonson,The Devil is an Ass,Devil,3,2,46,Merecraft,London,Of London in the military truth.,TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,
Ben Jonson.Devil,Ben Jonson.Devil.3.3.25,2115,Ben Jonson,The Devil is an Ass,Devil,3,3,25,Merecraft,London,"Pheasant and godwit here in London, haunting",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,
Ben Jonson.Devil,Ben Jonson.Devil.3.3.26,1235,Ben Jonson,The Devil is an Ass,Devil,3,3,26,Merecraft,Globe Theatre,"The Globes and Mermaids, wedging in with lords",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Globe Theatre,
Ben Jonson.Devil,Ben Jonson.Devil.3.3.26,1263,Ben Jonson,The Devil is an Ass,Devil,3,3,26,Merecraft,Mermaid tavern,"The Globes and Mermaids, wedging in with lords",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Mermaid tavern,
Ben Jonson.Devil,Ben Jonson.Devil.3.3.30,4011,Ben Jonson,The Devil is an Ass,Devil,3,3,30,Merecraft,Low Countries,I'the Low Countries - there worn cloth and fustian!,TRUE,(4) Europe,FALSE,TRUE,Location,Belgium; Netherlands; Luxembourg,,"The Low Countries (Belgium, the Netherlands and Luxembourg)",
Ben Jonson.Devil,Ben Jonson.Devil.3.3.62,6203,Ben Jonson,The Devil is an Ass,Devil,3,3,62,Merecraft,Office of Dependency,Master of the Dependencies! A place,FALSE,(6) Not on Earth,FALSE,TRUE,Location,England,London,Office of Dependency,Merecraft suggests its designing and necessity.
Ben Jonson.Devil,Ben Jonson.Devil.3.3.94,6005,Ben Jonson,The Devil is an Ass,Devil,3,3,94,Fitzdottrel,Heaven,"Why, by heaven,",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
Ben Jonson.Devil,Ben Jonson.Devil.3.3.142,4017,Ben Jonson,The Devil is an Ass,Devil,3,3,142,Everill,Spain,Or - with your Spaniard - your provocador,TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,"Phrase 'with your Spaniard' means, 'as the Spanish say'"
Ben Jonson.Devil,Ben Jonson.Devil.3.3.149,5007,Ben Jonson,The Devil is an Ass,Devil,3,3,149,Merecraft,Bermuda,For one is run away to the Bermudas,TRUE,"(5) World, outside Europe",FALSE,TRUE,Location,Bermuda,Colony of Bermuda,Bermuda,"Could refer to The Bermudas in London, but more likely the colonies in Bermuda."
Ben Jonson.Devil,Ben Jonson.Devil.3.3.170,2116,Ben Jonson,The Devil is an Ass,Devil,3,3,170,Merecraft,Pimlico,"And take in Pimlico, and kill the bush",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Pimlico,
Ben Jonson.Devil,Ben Jonson.Devil.3.3.171,1276,Ben Jonson,The Devil is an Ass,Devil,3,3,171,Merecraft,Pimlico taverns,At every tavern. Thou shalt have a wife,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Pimlico taverns,
Ben Jonson.Devil,Ben Jonson.Devil.3.3.173,3105,Ben Jonson,The Devil is an Ass,Devil,3,3,173,Merecraft,Bristol,Some Bristol-stone or Cornish counterfeit,TRUE,"(3) England, outside London",FALSE,FALSE,Descriptor,England,Bristol,Bristol,Refers to a kind of rock crystal.
Ben Jonson.Devil,Ben Jonson.Devil.3.3.173,3001,Ben Jonson,The Devil is an Ass,Devil,3,3,173,Merecraft,Cornwall,Some Bristol-stone or Cornish counterfeit,TRUE,"(3) England, outside London",FALSE,FALSE,Nationality,England,Cornwall,Cornwall,Refers to a kind of rock crystal.
Ben Jonson.Devil,Ben Jonson.Devil.3.4.9,4017,Ben Jonson,The Devil is an Ass,Devil,3,4,9,Engine,Spain,"In Spain, and knows the fashions there, and can",TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.3.4.14,4017,Ben Jonson,The Devil is an Ass,Devil,3,4,14,Engine,Spain,In Spain. And Robinson's as tall as he.,TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.3.4.20,3205,Ben Jonson,The Devil is an Ass,Devil,3,4,20,Wittipol,East Anglian Fens,The Duke of Drowned-land and his Duchess?,TRUE,"(3) England, outside London",FALSE,FALSE,Descriptor,England,East Anglia,East Anglian Fens,
Ben Jonson.Devil,Ben Jonson.Devil.3.4.34,4017,Ben Jonson,The Devil is an Ass,Devil,3,4,34,Wittipol,Spain,"To th'manner of Spain; my coach, my guarda-duennas-",TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.3.4.42,1254,Ben Jonson,The Devil is an Ass,Devil,3,4,42,Merecraft,Lady Tailbush's house,At the Lady Tailbush's.,FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Lady Tailbush's house,"Marked as 'not physical' due to it having no specific location mentioned (unlike, for example, Lovewit's house being specifically in 'the Friars')."
Ben Jonson.Devil,Ben Jonson.Devil.3.5.2,1236,Ben Jonson,The Devil is an Ass,Devil,3,5,2,Fitzdottrel,Goldsmith's Row,"But there's not so much gold in all the row, he says",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Goldsmith's Row,In Cheapside
Ben Jonson.Devil,Ben Jonson.Devil.3.5.30,4005,Ben Jonson,The Devil is an Ass,Devil,3,5,30,Fitzdottrel,France,"With the French-time, in flexure of your body.",TRUE,(4) Europe,FALSE,FALSE,Nationality,France,,France,
Ben Jonson.Devil,Ben Jonson.Devil.3.5.69,4017,Ben Jonson,The Devil is an Ass,Devil,3,5,69,Merecraft,Spain,Before he give it. Though my Spanish lady,TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.1.13,4017,Ben Jonson,The Devil is an Ass,Devil,4,1,13,Merecraft,Spain,They ha' sent the Spanish lady,TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.2.66,4017,Ben Jonson,The Devil is an Ass,Devil,4,2,66,Lady Tailbush,Spain,"(They say) a wonder, sirrah, has been in Spain",TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.3.5,4017,Ben Jonson,The Devil is an Ass,Devil,4,3,5,Wittipol,Spain,It is the manner of Spain to embrace only,TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.3.51,3205,Ben Jonson,The Devil is an Ass,Devil,4,3,51,Merecraft,East Anglian Fens,"And his wife; where? Madam, the Duke of Drowned-land",TRUE,"(3) England, outside London",FALSE,FALSE,Descriptor,England,East Anglia,East Anglian Fens,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.15,4017,Ben Jonson,The Devil is an Ass,Devil,4,4,15,Wittipol,Spain,So do they in Spain.,TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.16,4017,Ben Jonson,The Devil is an Ass,Devil,4,4,16,Lady Tailbush,Spain,To give us some o'your Spanish fucuses.,TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.45,4003,Ben Jonson,The Devil is an Ass,Devil,4,4,45,Wittipol,Cyprus,"Of carravicins, pipitas, soap of Cyprus",TRUE,(4) Europe,FALSE,FALSE,Descriptor,Cyprus,,Cyprus,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.64,4017,Ben Jonson,The Devil is an Ass,Devil,4,4,64,Lady Tailbush,Spain,"But for thee manner of Spain! Sweet madam, let us",TRUE,(4) Europe,FALSE,TRUE,Location,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.71,4017,Ben Jonson,The Devil is an Ass,Devil,4,4,71,Wittipol,Spain,And set with diamonds; and their Spanish pumps,TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.79,4119,Ben Jonson,The Devil is an Ass,Devil,4,4,79,Wittipol,Spanish court,"I'll tell you, madam, I saw I'the court of Spain once",TRUE,(4) Europe,FALSE,TRUE,Location,Spain,Spanish court,Spanish court,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.92,4005,Ben Jonson,The Devil is an Ass,Devil,4,4,92,Lady Tailbush,France,Tis more French,TRUE,(4) Europe,FALSE,FALSE,Language,France,,France,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.131,4004,Ben Jonson,The Devil is an Ass,Devil,4,4,131,Wittipol,England,Therein prefer the fashion of England fair,TRUE,(4) Europe,FALSE,FALSE,Descriptor,England,,England,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.142,4104,Ben Jonson,The Devil is an Ass,Devil,4,4,142,Wittipol,Braganza,Pastillos of the Duchess of Braganza,TRUE,(4) Europe,FALSE,FALSE,Descriptor,Portugal,Braganza,Braganza,Does not refer to a location but referring to the Duchess.
Ben Jonson.Devil,Ben Jonson.Devil.4.4.150,4017,Ben Jonson,The Devil is an Ass,Devil,4,4,150,Wittipol,Spain,"Might ask for your piveti, Spanish coal",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Devil,Ben Jonson.Devil.4.4.164,2116,Ben Jonson,The Devil is an Ass,Devil,4,4,164,Wittipol,Pimlico,Coach it to Pimlico; dance the saraband,TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Pimlico,
